7.6104 	WARNING 	User requested fullscreen with size [1280  720], but screen is actually [1920, 1080]. Using actual size
9.2260 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000028A883FECD0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000028A883FEC70>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000028A883FEA90>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000028A885D4A90>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, title='PsychoPy', units='norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
9.2263 	EXP 	window1: mouseVisible = True
9.2264 	EXP 	window1: backgroundImage = ''
9.2264 	EXP 	window1: backgroundFit = 'none'
9.2303 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
9.2304 	EXP 	window1: recordFrameIntervals = False
9.3927 	EXP 	window1: recordFrameIntervals = True
9.5766 	EXP 	Screen (0) actual frame rate measured at 59.89Hz
9.5767 	EXP 	window1: recordFrameIntervals = False
9.5768 	EXP 	window1: mouseVisible = True
12.3726 	EXP 	bart: status = STARTED
12.3728 	EXP 	window1: mouseVisible = True
12.3787 	EXP 	Created balloon = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'bottom'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, draggable=False, fillColor=array([-1., -1.,  1.]), fillColorSpace='rgb', fillRGB=array([-1., -1.,  1.]), interpolate=True, lineColor=array([0., 0., 0.]), lineColorSpace='rgb', lineRGB=array([0., 0., 0.]), lineWidth=1.0, name='balloon', opacity=1.0, ori=0.0, pos=array([ 0. , -0.9]), size=array([1., 1.]), units='norm', vertices=ndarray(...), win=Window(...), windingRule=None)
12.3790 	EXP 	window1: mouseVisible = True
12.4572 	EXP 	Created pump = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='pump', opacity=1.0, ori=0.0, pos=array([ 0.9, -0.9]), rgb=UNKNOWN, text='press "L" to PUMP', units='norm', win=Window(...), wrapWidth=1)
12.4574 	EXP 	window1: mouseVisible = True
12.4665 	EXP 	Created bank = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='bank', opacity=1.0, ori=0.0, pos=array([-0.9, -0.9]), rgb=UNKNOWN, text='press "A" to BANK', units='norm', win=Window(...), wrapWidth=1)
12.4667 	EXP 	window1: mouseVisible = True
12.4680 	EXP 	Created debug = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='debug', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='norm', win=Window(...), wrapWidth=1)
0.0036 	EXP 	Created sequence: sequential, trialTypes=1, nReps=10, seed=None
0.0038 	EXP 	New trial (rep=0, index=0): None
0.0278 	EXP 	balloon: autoDraw = True
0.0278 	EXP 	pump: autoDraw = True
0.0278 	EXP 	bank: autoDraw = True
0.0278 	EXP 	debug: autoDraw = True
3.8583 	DATA 	Keypress: l
4.3749 	DATA 	Keypress: l
4.8455 	DATA 	Keypress: l
5.3269 	DATA 	Keypress: l
5.8446 	DATA 	Keypress: l
6.3791 	DATA 	Keypress: l
6.9001 	DATA 	Keypress: l
7.3980 	DATA 	Keypress: l
7.9008 	DATA 	Keypress: l
8.3889 	DATA 	Keypress: l
8.4021 	EXP 	New trial (rep=1, index=0): None
8.4159 	EXP 	balloon: autoDraw = False
8.4159 	EXP 	pump: autoDraw = False
8.4159 	EXP 	bank: autoDraw = False
8.4159 	EXP 	debug: autoDraw = False
8.4159 	EXP 	balloon: autoDraw = True
8.4159 	EXP 	pump: autoDraw = True
8.4159 	EXP 	bank: autoDraw = True
8.4159 	EXP 	debug: autoDraw = True
9.6361 	DATA 	Keypress: l
10.2540 	DATA 	Keypress: l
10.6883 	DATA 	Keypress: l
11.0392 	DATA 	Keypress: l
11.3898 	DATA 	Keypress: l
11.3910 	EXP 	New trial (rep=2, index=0): None
11.4057 	EXP 	balloon: autoDraw = False
11.4057 	EXP 	pump: autoDraw = False
11.4057 	EXP 	bank: autoDraw = False
11.4057 	EXP 	debug: autoDraw = False
11.4057 	EXP 	balloon: autoDraw = True
11.4057 	EXP 	pump: autoDraw = True
11.4057 	EXP 	bank: autoDraw = True
11.4057 	EXP 	debug: autoDraw = True
12.4921 	DATA 	Keypress: l
12.9934 	DATA 	Keypress: l
13.3777 	DATA 	Keypress: l
13.7782 	DATA 	Keypress: l
14.1961 	DATA 	Keypress: l
14.6637 	DATA 	Keypress: l
14.6648 	EXP 	New trial (rep=3, index=0): None
14.6793 	EXP 	balloon: autoDraw = False
14.6793 	EXP 	pump: autoDraw = False
14.6793 	EXP 	bank: autoDraw = False
14.6793 	EXP 	debug: autoDraw = False
14.6793 	EXP 	balloon: autoDraw = True
14.6793 	EXP 	pump: autoDraw = True
14.6793 	EXP 	bank: autoDraw = True
14.6793 	EXP 	debug: autoDraw = True
15.8494 	DATA 	Keypress: l
16.5877 	DATA 	Keypress: l
16.9686 	DATA 	Keypress: l
17.3025 	DATA 	Keypress: l
