8.9371 	WARNING 	User requested fullscreen with size [1280  720], but screen is actually [1920, 1080]. Using actual size
10.9954 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000022E67F64C70>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000022E67F64C10>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000022E67F64A60>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000022E68178580>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, title='PsychoPy', units='norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
10.9955 	EXP 	window1: mouseVisible = True
10.9956 	EXP 	window1: backgroundImage = ''
10.9956 	EXP 	window1: backgroundFit = 'none'
10.9976 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
10.9977 	EXP 	window1: recordFrameIntervals = False
11.1615 	EXP 	window1: recordFrameIntervals = True
11.3447 	EXP 	Screen (0) actual frame rate measured at 60.01Hz
11.3448 	EXP 	window1: recordFrameIntervals = False
11.3449 	EXP 	window1: mouseVisible = True
14.1114 	EXP 	bart: status = STARTED
14.1116 	EXP 	window1: mouseVisible = True
14.1156 	EXP 	Created balloon = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'bottom'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, draggable=False, fillColor=array([-1., -1.,  1.]), fillColorSpace='rgb', fillRGB=array([-1., -1.,  1.]), interpolate=True, lineColor=array([0., 0., 0.]), lineColorSpace='rgb', lineRGB=array([0., 0., 0.]), lineWidth=1.0, name='balloon', opacity=1.0, ori=0.0, pos=array([ 0. , -0.9]), size=array([1., 1.]), units='norm', vertices=ndarray(...), win=Window(...), windingRule=None)
14.1159 	EXP 	window1: mouseVisible = True
14.1943 	EXP 	Created pump = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='pump', opacity=1.0, ori=0.0, pos=array([ 0.9, -0.9]), rgb=UNKNOWN, text='press "L" to PUMP', units='norm', win=Window(...), wrapWidth=1)
14.1945 	EXP 	window1: mouseVisible = True
14.2031 	EXP 	Created bank = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='bank', opacity=1.0, ori=0.0, pos=array([-0.9, -0.9]), rgb=UNKNOWN, text='press "A" to BANK', units='norm', win=Window(...), wrapWidth=1)
14.2033 	EXP 	window1: mouseVisible = True
14.2045 	EXP 	Created debug = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='debug', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='norm', win=Window(...), wrapWidth=1)
0.0035 	EXP 	Created sequence: sequential, trialTypes=1, nReps=10, seed=None
0.0037 	EXP 	New trial (rep=0, index=0): None
0.0161 	EXP 	balloon: autoDraw = True
0.0161 	EXP 	pump: autoDraw = True
0.0161 	EXP 	bank: autoDraw = True
0.0161 	EXP 	debug: autoDraw = True
1.4585 	DATA 	Keypress: l
1.8737 	DATA 	Keypress: l
2.5364 	DATA 	Keypress: l
2.5387 	EXP 	New trial (rep=1, index=0): None
2.5644 	EXP 	balloon: autoDraw = False
2.5644 	EXP 	pump: autoDraw = False
2.5644 	EXP 	bank: autoDraw = False
2.5644 	EXP 	debug: autoDraw = False
2.5644 	EXP 	balloon: autoDraw = True
2.5644 	EXP 	pump: autoDraw = True
2.5644 	EXP 	bank: autoDraw = True
2.5644 	EXP 	debug: autoDraw = True
3.1027 	DATA 	Keypress: l
3.3030 	DATA 	Keypress: l
3.5187 	DATA 	Keypress: l
3.7189 	DATA 	Keypress: l
3.9187 	DATA 	Keypress: l
4.3347 	DATA 	Keypress: l
4.8845 	DATA 	Keypress: a
4.8864 	EXP 	New trial (rep=2, index=0): None
4.9000 	EXP 	balloon: autoDraw = False
4.9000 	EXP 	pump: autoDraw = False
4.9000 	EXP 	bank: autoDraw = False
4.9000 	EXP 	debug: autoDraw = False
4.9000 	EXP 	balloon: autoDraw = True
4.9000 	EXP 	pump: autoDraw = True
4.9000 	EXP 	bank: autoDraw = True
4.9000 	EXP 	debug: autoDraw = True
5.9199 	DATA 	Keypress: l
6.0666 	DATA 	Keypress: l
6.0678 	EXP 	New trial (rep=3, index=0): None
6.0823 	EXP 	balloon: autoDraw = False
6.0823 	EXP 	pump: autoDraw = False
6.0823 	EXP 	bank: autoDraw = False
6.0823 	EXP 	debug: autoDraw = False
6.0823 	EXP 	balloon: autoDraw = True
6.0823 	EXP 	pump: autoDraw = True
6.0823 	EXP 	bank: autoDraw = True
6.0823 	EXP 	debug: autoDraw = True
6.2664 	DATA 	Keypress: a
6.2678 	EXP 	New trial (rep=4, index=0): None
6.2821 	EXP 	balloon: autoDraw = False
6.2821 	EXP 	pump: autoDraw = False
6.2821 	EXP 	bank: autoDraw = False
6.2821 	EXP 	debug: autoDraw = False
6.2821 	EXP 	balloon: autoDraw = True
6.2821 	EXP 	pump: autoDraw = True
6.2821 	EXP 	bank: autoDraw = True
6.2821 	EXP 	debug: autoDraw = True
7.1045 	DATA 	Keypress: l
7.5154 	DATA 	Keypress: l
7.6986 	DATA 	Keypress: l
7.9019 	DATA 	Keypress: a
7.9160 	EXP 	New trial (rep=5, index=0): None
7.9308 	EXP 	balloon: autoDraw = False
7.9308 	EXP 	pump: autoDraw = False
7.9308 	EXP 	bank: autoDraw = False
7.9308 	EXP 	debug: autoDraw = False
7.9308 	EXP 	balloon: autoDraw = True
7.9308 	EXP 	pump: autoDraw = True
7.9308 	EXP 	bank: autoDraw = True
7.9308 	EXP 	debug: autoDraw = True
8.5148 	DATA 	Keypress: l
8.6647 	DATA 	Keypress: l
8.8148 	DATA 	Keypress: l
8.9674 	DATA 	Keypress: l
9.1313 	DATA 	Keypress: l
9.1328 	EXP 	New trial (rep=6, index=0): None
9.1467 	EXP 	balloon: autoDraw = False
9.1467 	EXP 	pump: autoDraw = False
9.1467 	EXP 	bank: autoDraw = False
9.1467 	EXP 	debug: autoDraw = False
9.1467 	EXP 	balloon: autoDraw = True
9.1467 	EXP 	pump: autoDraw = True
9.1467 	EXP 	bank: autoDraw = True
9.1467 	EXP 	debug: autoDraw = True
9.3141 	DATA 	Keypress: l
9.5308 	DATA 	Keypress: l
9.6806 	DATA 	Keypress: l
9.9667 	DATA 	Keypress: a
9.9817 	EXP 	New trial (rep=7, index=0): None
9.9960 	EXP 	balloon: autoDraw = False
9.9960 	EXP 	pump: autoDraw = False
9.9960 	EXP 	bank: autoDraw = False
9.9960 	EXP 	debug: autoDraw = False
9.9960 	EXP 	balloon: autoDraw = True
9.9960 	EXP 	pump: autoDraw = True
9.9960 	EXP 	bank: autoDraw = True
9.9960 	EXP 	debug: autoDraw = True
10.1500 	DATA 	Keypress: a
10.1644 	EXP 	New trial (rep=8, index=0): None
10.1793 	EXP 	balloon: autoDraw = False
10.1793 	EXP 	pump: autoDraw = False
10.1793 	EXP 	bank: autoDraw = False
10.1793 	EXP 	debug: autoDraw = False
10.1793 	EXP 	balloon: autoDraw = True
10.1793 	EXP 	pump: autoDraw = True
10.1793 	EXP 	bank: autoDraw = True
10.1793 	EXP 	debug: autoDraw = True
10.5132 	DATA 	Keypress: a
10.5144 	EXP 	New trial (rep=9, index=0): None
10.5289 	EXP 	balloon: autoDraw = False
10.5289 	EXP 	pump: autoDraw = False
10.5289 	EXP 	bank: autoDraw = False
10.5289 	EXP 	debug: autoDraw = False
10.5289 	EXP 	balloon: autoDraw = True
10.5289 	EXP 	pump: autoDraw = True
10.5289 	EXP 	bank: autoDraw = True
10.5289 	EXP 	debug: autoDraw = True
10.9129 	DATA 	Keypress: a
10.9285 	EXP 	balloon: autoDraw = False
10.9285 	EXP 	pump: autoDraw = False
10.9285 	EXP 	bank: autoDraw = False
10.9285 	EXP 	debug: autoDraw = False
10.9285 	EXP 	bart: status = STOPPED
11.0918 	EXP 	window1: mouseVisible = True
